City,month,PM2.5,PM10,NO,NO2,NOx,CO,SO2,O3,Benzene,Toluene,NH3,AQI
Lucknow,2018-04-01,86.23033333333333,41.632910586774294,22.375666666666667,51.824,40.62266666666667,0.42866666666666664,11.038333333333332,36.769666666666666,0.05466666666666667,0.059000000000000004,29.104666666666667,180.83333333333334
Lucknow,2018-05-01,122.67607142857142,41.88123020800993,16.611428571428572,52.41464285714286,32.79714285714286,0.4739285714285714,9.82642857142857,50.60035714285714,0.002142857142857143,0.0017857142857142859,30.94964285714286,248.82142857142858
Lucknow,2018-06-01,83.98466666666667,42.14329556038498,7.799333333333333,27.293,23.120333333333335,0.7566666666666666,8.806999999999999,19.759666666666664,0.4136666666666667,0.5946666666666667,37.78433333333333,174.93333333333334
Lucknow,2018-07-01,38.542258064516126,42.39848804719031,11.890322580645162,27.751612903225805,23.79516129032258,0.9229032258064516,6.7299999999999995,33.907419354838716,0.1638709677419355,0.29774193548387096,30.046451612903226,97.41935483870968
Lucknow,2018-08-01,48.76870967741935,42.657864017385904,12.25,29.612903225806452,25.734193548387097,0.7883870967741936,7.437096774193549,13.438064516129032,0.2706451612903226,0.3561290322580645,24.71548387096774,100.03225806451613
Lucknow,2018-09-01,49.23833333333334,42.913056504191246,8.254333333333333,25.916,23.060333333333336,0.998,4.662000000000001,19.386000000000003,0.168,0.25466666666666665,30.308333333333334,107.6
Lucknow,2018-10-01,123.33322580645161,43.16824899099658,25.836774193548386,49.82,46.01806451612903,1.2848387096774192,6.844516129032258,30.293548387096774,0.4593548387096774,0.5316129032258065,54.649032258064516,264.61290322580646
Lucknow,2018-11-01,194.26899999999998,43.42344147780192,39.929,62.55833333333333,64.53166666666667,2.03,9.431999999999999,35.27433333333333,0.904,1.4433333333333331,43.638,351.6
Lucknow,2018-12-01,184.6225806451613,43.678633964607265,32.07032258064516,56.49483870967742,55.21806451612903,1.7125806451612902,8.675483870967742,27.017096774193547,0.5125806451612903,1.4187096774193548,41.04741935483871,344.6774193548387
Lucknow,2019-01-01,167.83967741935484,43.93800993480286,33.439032258064515,45.971612903225804,50.45322580645161,1.100967741935484,8.914193548387097,24.90774193548387,0.25,0.5703225806451613,39.38322580645162,315.51612903225805
Lucknow,2019-02-01,116.78750000000001,44.18483545482769,21.251785714285717,42.00964285714286,38.791071428571435,1.1442857142857144,7.726428571428571,24.368214285714284,0.1407142857142857,0.47678571428571426,34.78035714285714,243.07142857142858
Lucknow,2019-03-01,100.3816129032258,44.431660974852534,9.503225806451612,42.541935483870965,32.622258064516124,1.3251612903225807,9.880645161290323,35.65064516129033,0.6825806451612904,5.345483870967742,12.406451612903227,217.6451612903226
Lucknow,2019-04-01,104.41285714285713,44.69522042843837,8.721785714285714,36.40607142857143,25.634285714285713,1.3964285714285716,7.905714285714285,41.24142857142857,0.3921428571428572,1.4903571428571427,17.859285714285715,221.07142857142858
Lucknow,2019-05-01,81.79096774193549,44.94204594846321,8.279032258064515,25.245483870967742,17.05258064516129,1.2748387096774194,6.629354838709677,40.67774193548387,0.7696774193548387,22.299032258064514,18.581935483870968,184.09677419354838
